Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,lat,lng,Spring_tavg,Spring_tmin,Spring_tmax,Spring_prcp,Spring_tsun,Summer_tavg,Summer_tmin,Summer_tmax,Summer_prcp,Summer_tsun,Fall_tavg,Fall_tmin,Fall_tmax,Fall_prcp,Fall_tsun
Grauburgunder - Weissburgunder 2019,Germany,Pfalz,Weingut A. Diehl,3.4,25,7.05,2019,53.8156324,13.3702287,8.892620941003164,4.312749147415161,13.52642297744751,1.1478852530320485,34172.715494791664,19.474341074625652,14.565383275349935,24.109989166259766,1.2932616472244263,43771.686197916664,10.823776880900065,7.550042708714803,14.42975664138794,0.7539785106976827,22964.796223958332
Weisser Burgunder Trocken 2013,Germany,Rheinhessen,Wittmann,3.9,25,10.63,2013,49.9045181,8.2711082,10.913561820983887,5.853876272837321,15.609306653340658,1.4607884685198467,33847.658203125,18.80245844523112,13.832550048828125,23.292712529500324,2.3997490406036377,40414.76171875,10.532373428344727,6.500650564829509,14.534432093302408,1.888637940088908,21248.476888020832
Ruppertsberg Riesling 2017,Germany,Pfalz,A. Christmann,3.7,25,19.87,2017,53.8156324,13.3702287,9.000829060872396,4.611313422520955,13.254717826843262,1.0476344029108684,36056.483723958336,18.15267817179362,13.767998059590658,22.17613410949707,1.7206809520721436,39989.29296875,9.965616861979166,6.768016060193379,13.17511256535848,1.1996057828267415,20639.741536458332
Weissburgunder Trocken 2017,Germany,Ahr,Burggarten,3.9,25,10.72,2017,50.4728741,6.9477258,8.545416514078775,4.426799237728119,12.447408676147461,2.2632974783579507,32162.34765625,17.80764897664388,13.61764144897461,21.774702707926433,3.278673768043518,38527.071614583336,10.728256066640219,7.420706033706665,14.101476669311523,1.766164759794871,21987.946614583332
Deep Blue 2018,Germany,Nahe,Martin Tesch,3.5,25,10.9,2018,49.7874798,7.4869735,10.635749499003092,5.916593233744304,15.460213661193848,1.4098566075166066,32493.59765625,19.397153854370117,14.61906655629476,24.06757990519206,2.419749140739441,38479.626302083336,10.556673208872477,7.154442707697551,14.20376205444336,1.9220789670944214,22994.1162109375
Gewürztraminer - Riesling Trocken 2017,Germany,Pfalz,Knipser,3.9,25,10.9,2017,53.8156324,13.3702287,9.000829060872396,4.611313422520955,13.254717826843262,1.0476344029108684,36056.483723958336,18.15267817179362,13.767998059590658,22.17613410949707,1.7206809520721436,39989.29296875,9.965616861979166,6.768016060193379,13.17511256535848,1.1996057828267415,20639.741536458332
Veneto Bianco 2017,Italy,Veneto,Cantina di Soave,2.7,25,5.42,2017,45.6476663,11.8665254,12.335490226745605,7.041062672932942,17.11902077992757,3.608028769493103,36115.638671875,22.03219731648763,16.38765811920166,26.614002227783203,2.9002151091893515,45378.421875,13.746955871582031,9.427030722300211,17.942460378011067,2.863405148188273,27203.373046875
Kalk & Stein 2017,Germany,Pfalz,Rings,4.1,25,16.7,2017,53.8156324,13.3702287,9.000829060872396,4.611313422520955,13.254717826843262,1.0476344029108684,36056.483723958336,18.15267817179362,13.767998059590658,22.17613410949707,1.7206809520721436,39989.29296875,9.965616861979166,6.768016060193379,13.17511256535848,1.1996057828267415,20639.741536458332
Schlossberg 2017,Germany,Rheingau,Schloss Vollrads,3.9,25,27.78,2017,50.1339394,8.0701591,7.8778135776519775,3.5989245598514876,11.902490456899008,2.219820737838745,31921.973307291668,17.537935256958008,13.129391034444174,21.61976687113444,2.4432616233825684,39370.037760416664,9.898080031077066,6.652813673019409,13.189766883850098,1.7274910410245259,21433.313802083332
Schick und Schön 2018,Germany,German Wine,Tina Pfaffmann,3.7,25,10.9,2018,51.5,10.5,8.73865000406901,4.401838938395183,12.933326721191406,1.771326224009196,31410.395833333332,17.017903010050457,12.611910502115885,21.060889561971027,3.4583513339360556,36049.639322916664,9.371700922648111,6.591838995615642,12.216570377349854,2.3264875411987305,17685.006510416668
R Chardonnay Nature 2018,Germany,Pfalz,Weingut Seckinger,3.7,25,15.4,2018,53.8156324,13.3702287,8.603902498881022,4.667211532592773,12.595884323120117,2.043691714604696,29281.971354166668,17.093416849772137,13.099612553914389,20.820940017700195,3.4780287742614746,35120.286458333336,10.350857416788736,7.967193444569905,12.828842004140219,2.396738290786743,18121.300455729168
Johannisberg Riesling Alte Reben Trocken 2018,Germany,Rheingau,Trenz,3.8,25,11.9,2018,50.1339394,8.0701591,9.347691377003988,5.363293965657552,13.40383243560791,1.8932616313298543,31604.063151041668,17.82805061340332,13.763580958048502,21.93177096048991,3.1446953217188516,38421.0625,9.158340295155844,6.351358811060588,12.167756875356039,2.409856597582499,21897.175455729168
Live Wire Riesling 2019,Australia,Barossa,Langmeil,3.5,25,11.95,2019,-34.6134149,138.9385455,15.61798890431722,11.836027145385742,20.66704813639323,1.0044085482756298,32133.09765625,8.84967835744222,6.24179744720459,12.321941057840982,2.647240082422892,27163.348307291668,13.203139940897623,9.101152578989664,18.5410099029541,1.4173118869463603,36570.225260416664
Pinot Gris 2016,Luxembourg,Luxembourg,Château de Schengen,4.1,25,21.44,2016,49.8158683,6.1296751,8.48563289642334,3.5866164167722068,12.83600648244222,1.5136559009552002,33472.65234375,18.311010996500652,13.01641877492269,23.030236562093098,1.50835124651591,38453.50390625,9.640902678171793,6.810559113820394,12.71041488647461,2.4735125303268433,18154.037109375
Muscadet Sèvre-et-Maine Sur Lie 2017,France,Muscadet-Sevre et Maine,Marc Brédif,3.9,25,14.38,2017,46.76978,-0.432688,10.006072044372559,6.121211687723796,13.795673688252768,2.84057346979777,30989.477213541668,19.29471270243327,14.725547790527344,23.68287722269694,0.7663082381089529,38335.626302083336,13.25920550028483,9.640100161234537,17.22638988494873,1.4712545077006023,27759.875
W Riesling 2016,Germany,Mosel,Markus Molitor,3.4,25,31.68,2016,50.7810263,12.4780171,8.777327219645182,4.250942548116048,13.044293721516928,1.5034767389297485,35146.87890625,19.220745086669922,14.571014722188314,23.523182551066082,2.421433687210083,38676.298177083336,10.005481084187826,6.913182735443115,13.331282615661621,2.227347652117411,22145.09765625
Ried Schafflerberg Grüner Veltliner 2018,Austria,Wagram,Leth,3.9,25,12.07,2018,48.4173292,15.9560853,10.866716702779135,5.447385311126709,16.06496524810791,1.481254518032074,33396.853515625,21.894236246744793,16.035861333211262,27.50206247965495,1.4294981956481934,42442.4765625,10.555366516113281,6.913173675537109,14.687815348307291,2.0613261461257935,21077.464192708332
Westhofener Weisser Burgunder - Chardonnay Trocken 2017,Germany,Rheinhessen,Wittmann,4.1,25,18.53,2017,49.9045181,8.2711082,9.215826988220215,4.4774423241615295,13.54278310139974,2.117992877960205,32547.483723958332,18.981999079386394,14.124359766642252,23.30335744222005,2.101577043533325,40376.052083333336,11.213261445363363,7.671420971552531,14.857926686604818,1.6687455972035725,21934.455729166668
Schiefer Riesling Trocken 2018,Germany,Mosel,Villa Huesgen,3.6,25,14.11,2018,50.7810263,12.4780171,9.642846584320068,5.306875944137574,13.983919461568197,1.7834766705830891,29489.18359375,18.66899490356445,14.021751403808594,23.22008450826009,2.711254437764486,37810.438802083336,10.153766949971518,7.3106757799784345,13.291930039723715,2.6468460162480674,19039.9130859375
Castel Firmian Pinot Grigio Riserva 2018,Italy,Teroldego Rotaliano,Mezzacorona,4.0,25,9.37,2018,42.83333,12.83333,10.693307558695475,4.006231149037679,16.70938523610433,1.9894982973734539,39602.078125,22.46411387125651,15.005531946818033,28.969994227091473,0.9702867070833842,47036.95703125,11.305813312530518,5.773005247116089,16.654420534769695,3.3380644718805947,30682.592447916668
Grauer Burgunder Trocken 2016,Germany,Baden,Bernhard Huber,3.8,25,17.79,2016,53.0023496,9.0820955,8.546914100646973,4.135795672734578,12.853609402974447,1.6076703071594238,34013.776041666664,17.541735649108887,13.097713470458984,21.66095733642578,3.346272269884745,37521.092447916664,10.42794926961263,7.692175547281901,13.19027582804362,2.5380645195643106,17587.534505208332
Chenin Blanc 2018,South Africa,Robertson,Klippenkop,3.6,25,6.54,2018,-33.802222,19.883611,19.929104487101238,14.157989819844564,27.653168360392254,0.49949819842974347,34902.325520833336,13.10589853922526,8.036842346191406,19.11655616760254,1.115914026896159,30351.485677083332,17.43260447184245,11.495014190673828,25.028545379638672,1.5468459328015645,38049.072916666664
Côte de Rouffach Pinot Gris 2017,France,Alsace,René Muré,4.1,25,15.5,2017,50.7007285,3.160983,9.268912156422934,4.945669889450073,13.356853167215982,2.338602145512899,33928.263020833336,17.784264246622723,13.69959545135498,21.718931198120117,1.946164866288503,37196.919270833336,11.883331457773844,8.771799484888712,15.386638005574545,1.637132704257965,24718.795572916668
Chardonnay Kalkstein Trocken 2018,Germany,Rheinhessen,Manz,3.9,25,11.5,2018,49.9045181,8.2711082,10.870089530944824,6.181635856628418,15.685166041056315,1.9486021399497986,32215.950520833332,20.188914616902668,15.353768666585287,25.07788912455241,3.0874194304148355,39031.8828125,10.74624490737915,7.390793879826863,14.412908236185709,2.2307167847951255,22206.2646484375
La Trucha Albariño 2019,Spain,Rías Baixas,Finca Garabelos,4.3,25,14.7,2019,42.8819145,-8.5487998,10.948821862538656,7.196335315704346,15.016012827555338,4.986093481381734,29219.805989583332,18.853404998779297,14.589543024698893,23.83576202392578,2.1708244681358337,38731.587239583336,14.886430740356445,10.937033971150717,19.70755418141683,4.492688188950221,27853.294921875
Schlossberg Achkarren Grauburgunder GG 2016,Germany,Baden,Dr. Heger,4.0,25,28.0,2016,53.0023496,9.0820955,8.546914100646973,4.135795672734578,12.853609402974447,1.6076703071594238,34013.776041666664,17.541735649108887,13.097713470458984,21.66095733642578,3.346272269884745,37521.092447916664,10.42794926961263,7.692175547281901,13.19027582804362,2.5380645195643106,17587.534505208332
Frühtau Riesling Trocken 2018,Germany,Nahe,Emrich-Schönleber,3.9,26,17.5,2018,49.7874798,7.4869735,10.635749499003092,5.916593233744304,15.460213661193848,1.4098566075166066,32493.59765625,19.397153854370117,14.61906655629476,24.06757990519206,2.419749140739441,38479.626302083336,10.556673208872477,7.154442707697551,14.20376205444336,1.9220789670944214,22994.1162109375
Pouilly-Vinzelles En Paradis 2018,France,Pouilly-Vinzelles,Louis Latour,3.8,26,15.98,2018,46.2781723,4.7833364,12.331704457600912,7.393663088480632,17.37375291188558,2.2978853384653726,34874.647786458336,21.86005147298177,16.94955889383952,27.108734766642254,2.8095339934031167,42869.587239583336,11.681292057037354,8.030257860819498,15.728412946065268,1.7136200666427612,24533.301432291668
Sauvignon Blanc 2019,Germany,Pfalz,Ellermann-Spiegel,4.1,26,7.36,2019,53.8156324,13.3702287,8.892620941003164,4.312749147415161,13.52642297744751,1.1478852530320485,34172.715494791664,19.474341074625652,14.565383275349935,24.109989166259766,1.2932616472244263,43771.686197916664,10.823776880900065,7.550042708714803,14.42975664138794,0.7539785106976827,22964.796223958332
Weissburgunder Trocken 2018,Germany,Nahe,Emrich-Schönleber,3.8,26,15.5,2018,49.7874798,7.4869735,10.635749499003092,5.916593233744304,15.460213661193848,1.4098566075166066,32493.59765625,19.397153854370117,14.61906655629476,24.06757990519206,2.419749140739441,38479.626302083336,10.556673208872477,7.154442707697551,14.20376205444336,1.9220789670944214,22994.1162109375
Pinot Grigio 2019,Italy,Terre Siciliane,Epicuro,3.5,26,5.5,2019,42.83333,12.83333,10.944860617319742,5.61612343788147,15.99802335103353,4.016845901807149,32957.818359375,20.684879302978516,13.892772356669107,26.438435236612957,1.5591397881507874,46079.90234375,13.052374521891275,7.969582398732503,18.79178587595622,3.1346237659454346,29003.87109375
Villa Blanche Sauvignon Blanc 2018,France,Pays d'Oc,Calmel & Joseph,3.4,26,7.4,2018,43.604764,1.4540399,13.394906997680664,8.186907132466635,18.934899012247723,2.768924832344055,35450.902994791664,22.377317428588867,17.504845937093098,27.690669377644856,1.7183512846628826,38490.891927083336,13.498746395111084,9.271673997243246,18.344809850056965,1.2198566993077595,26977.379557291668
Greco di Tufo 2018,Italy,Campania,Pietracupa,4.0,26,23.65,2018,40.860672,14.843984,11.84184710184733,7.154290358225505,16.855401039123535,1.7563799222310383,40137.381510416664,22.737576166788738,17.195526123046875,28.591548919677734,0.48071685433387756,47721.108072916664,13.166783650716146,9.49918270111084,17.509827931722004,4.060609221458435,30596.772786458332
Spring Fever Chardonnay 2018,Australia,Eden Valley,Langmeil,3.6,26,11.95,2018,-34.6666979,139.1299649,15.604583422342936,11.539942741394043,20.788151105244953,0.670035849014918,31998.670572916668,9.356982549031576,6.587541421254476,13.142827987670898,1.2888530641794205,26874.390625,15.262769063313803,10.697738965352377,20.87978172302246,0.8914695779482523,37168.259114583336
Collemare Marche Bianco 2016,Italy,Marche,Roberto Lucarelli,3.9,26,10.95,2016,43.3458388,13.1415872,11.542861302693685,6.451269149780273,16.29807980855306,3.1969176133473716,37109.360677083336,23.043071746826172,17.182326316833496,28.232076009114582,1.128028651078542,46636.528645833336,13.731744130452475,9.741323153177897,18.312952995300293,2.998960494995117,29723.279947916668
Jalè (Tenuta Ficuzza) 2018,Italy,Sicilia,Cusumano,4.1,26,15.5,2018,37.587794,14.155048,13.048656463623047,6.760195255279541,19.563742637634277,0.8459856460491816,41372.438802083336,25.195629755655926,17.861968994140625,32.56447728474935,0.10125448058048876,46943.608072916664,15.365095138549805,10.451288859049479,21.18451436360677,1.3018637895584106,33098.953125
Meursault Blanc 2017,France,Meursault,Bouchard Père & Fils,3.8,26,38.7,2017,46.9783803,4.7694038,9.721857706705729,5.321948091189067,13.782450040181478,4.140251000722249,30250.392578125,19.29414939880371,14.28026294708252,23.733237584431965,2.378028631210327,40978.493489583336,12.379396279652914,8.635030587514242,16.265029907226562,2.3997133572896323,25815.126627604168
Sauvignon Blanc 2018,Hungary,Tolna,Tűzkő,3.5,26,7.66,2018,46.4883447,18.5050005,11.967033386230469,7.0387938022613525,16.904510498046875,1.8428316513697307,34797.408854166664,22.39126968383789,16.857198079427082,27.491320927937824,1.6010394096374512,44928.555989583336,11.335371971130371,7.685800790786743,15.573614438374838,2.97530460357666,23831.4521484375
Monte Carbonare 2018,Italy,Soave Classico,Suavia,4.1,26,12.3,2018,42.83333,12.83333,10.693307558695475,4.006231149037679,16.70938523610433,1.9894982973734539,39602.078125,22.46411387125651,15.005531946818033,28.969994227091473,0.9702867070833842,47036.95703125,11.305813312530518,5.773005247116089,16.654420534769695,3.3380644718805947,30682.592447916668
Chablis 1er Cru 'Vaillons' 2018,France,Chablis 1er Cru 'Vaillons',Domaine Servin,3.8,26,22.5,2018,46.0,2.0,10.128395716349283,5.760992924372355,14.776225725809732,2.9437275330225625,31904.8203125,18.322848637898762,14.03715705871582,22.751907348632812,2.1240859031677246,36821.162760416664,10.347592989603678,7.282014052073161,13.860329310099283,1.7140143513679507,22414.50390625
Der Ott 2018,Austria,Wagram,Bernhard Ott,3.8,26,20.9,2018,48.4173292,15.9560853,10.866716702779135,5.447385311126709,16.06496524810791,1.481254518032074,33396.853515625,21.894236246744793,16.035861333211262,27.50206247965495,1.4294981956481934,42442.4765625,10.555366516113281,6.913173675537109,14.687815348307291,2.0613261461257935,21077.464192708332
Vale do Homem Alvarinho 2018,Portugal,Minho,Quintas do Homem,3.7,26,8.38,2018,41.6347151,-8.1425725,13.964642842610678,9.621235052744547,18.537382125854492,4.961899717648824,36402.196614583336,20.507851282755535,15.536969502766928,25.70535659790039,1.2069176038106282,44694.438802083336,15.407918930053711,11.335822741190592,20.35297298431397,2.1656990547974906,31533.431640625
Grauer Burgunder 2017,Austria,Südsteiermark,Weingut Erich & Walter Polz,3.7,26,22.3,2017,46.7742389,15.6670127,10.692986965179443,5.524223883946736,15.46621322631836,2.394659439722697,33404.949869791664,19.872888565063477,14.702342669169107,24.360729217529297,3.4030466079711914,40440.736979166664,11.01357396443685,7.167611201604207,15.099994659423828,2.577885309855143,24928.779947916668
Riesling Trocken 2018,Germany,Rheinhessen,Hofmann,3.7,26,7.95,2018,49.9045181,8.2711082,10.870089530944824,6.181635856628418,15.685166041056315,1.9486021399497986,32215.950520833332,20.188914616902668,15.353768666585287,25.07788912455241,3.0874194304148355,39031.8828125,10.74624490737915,7.390793879826863,14.412908236185709,2.2307167847951255,22206.2646484375
Grüner Veltliner Lamm Reserve 2017,Austria,Kamptal,Weingut Bründlmayer,4.1,26,43.99,2017,48.513417,15.6940311,9.966522375742594,5.007213135560354,14.503450075785318,2.0085662802060447,32659.8984375,19.769896189371746,14.82791264851888,24.204059600830078,2.726774255434672,41259.932291666664,10.666967391967773,6.973503589630127,14.463557879130045,1.5562724669774373,23380.150716145832
Vulkanfelsen Grauer Burgunder Spätlese Trocken 2014,Germany,Baden,Burkheimer,3.8,26,15.9,2014,53.0023496,9.0820955,6.66516915957133,2.7429819107055664,10.574039538701376,2.077992796897888,26684.16796875,17.709464073181152,13.130186398824057,21.850797017415363,1.6397132476170857,39438.2109375,10.520820140838623,7.935544729232788,13.19791062672933,2.567132552464803,17738.187825520832
Vernaccia di San Gimignano 2019,Italy,Vernaccia di San Gimignano,Fattoria San Donato,3.4,26,11.21,2019,43.4680172,11.0419989,12.475716272989908,8.054164807001749,17.38212235768636,4.144265254338582,32193.11328125,23.087215423583984,17.410205205281574,28.913968404134113,0.902831494808197,46015.283854166664,15.409488995869955,10.903913815816244,20.8154198328654,2.450788458188375,29851.221354166668
Sauvignon Blanc Quarzit 2019,Germany,Pfalz,Weingut Pflüger,3.9,26,8.0,2019,53.8156324,13.3702287,8.892620941003164,4.312749147415161,13.52642297744751,1.1478852530320485,34172.715494791664,19.474341074625652,14.565383275349935,24.109989166259766,1.2932616472244263,43771.686197916664,10.823776880900065,7.550042708714803,14.42975664138794,0.7539785106976827,22964.796223958332
Royal Riesling Kabinett Trocken 2018,Germany,Johannisberg,Prinz von Hessen,4.0,26,12.5,2018,50.0031207,7.9811854,10.57007122039795,6.114983956019084,15.109266599019369,1.4626523057619731,31548.536458333332,19.488571802775066,14.900933583577475,24.08233133951823,2.8713260491689048,38794.81640625,10.381537437438965,7.036901315053304,13.94410514831543,2.017204205195109,21823.998697916668
Grauburgunder Trocken 2019,Germany,Rheinhessen,Hofmann,3.8,26,7.95,2019,49.9045181,8.2711082,11.464224815368652,6.556475023428599,16.42699432373047,1.8164873917897542,34058.643880208336,21.86259396870931,16.26235230763753,27.094126383463543,0.9610035518805186,43390.799479166664,11.904031117757162,7.1783028443654375,16.95111592610677,0.7535125315189362,24758.927408854168
Doria 2017,France,Luberon,Marrenon,3.5,26,11.99,2017,43.8559446,5.5895866,11.44459835688273,5.7302290598551435,17.0159813563029,1.5886021852493286,37991.760416666664,22.34304428100586,15.69139321645101,28.494977951049805,0.7900358438491821,47035.645833333336,13.828959147135416,8.531680742899576,19.084028561909992,3.3265949885050454,30381.981770833332
Chardonnay 2019,France,Vin de France,Château Pesquie,3.6,26,8.1,2019,50.2767373,3.977096,10.697819073994955,6.459894418716431,14.951631863911947,1.8975627024968464,30324.850911458332,19.21725336710612,14.278729438781738,23.61939239501953,1.0770250856876376,38721.834635416664,11.539963563283285,8.053908665974935,15.323443094889322,1.8395700057347615,23974.340169270832
Châteauneuf-du-Pape Prestige 2012,France,Châteauneuf-du-Pape,Domaine de la Janasse,4.1,26,69.95,2012,44.055989,4.8317351,15.066179593404135,9.377614974975586,20.628313064575195,1.1093190014362335,40115.642578125,22.430461247762043,16.86697006225586,28.054459889729817,1.795089602470398,45402.720052083336,16.12141291300456,11.626163164774576,21.15619945526123,3.128960649172465,29785.702473958332
Chenin Blanc 2019,South Africa,Western Cape,Long Beach,3.7,26,5.79,2019,-33.546977,20.72753,16.783308664957683,11.353095054626465,24.092073440551758,0.48978492617607117,33064.50390625,10.956126848856607,5.29522720972697,17.86291567484538,0.5084229310353597,30441.649088541668,16.269717852274578,9.2468581199646,24.539976755777996,0.6114337146282196,39196.901041666664
