Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,lat,lng,Spring_tavg,Spring_tmin,Spring_tmax,Spring_prcp,Spring_tsun,Summer_tavg,Summer_tmin,Summer_tmax,Summer_prcp,Summer_tsun,Fall_tavg,Fall_tmin,Fall_tmax,Fall_prcp,Fall_tsun
Descendant 2016,Australia,Barossa,Torbreck,4.3,100,140.64,2016,-34.6134149,138.9385455,13.672720273335775,9.821691830952963,18.3327480951945,1.0871684048324823,32877.365885416664,8.413411458333334,5.435276031494141,11.94493548075358,1.063691775004069,27643.196614583332,15.516114552815756,10.300042947133383,21.473985354105633,0.7205376426378886,40048.9921875
Les Obriers de la Peira Terrasses du Larzac 2017,France,Terrasses du Larzac,La Pèira en Damaisèla,4.1,100,14.52,2017,43.7152761,3.4888802,10.83980417251587,6.511670509974162,15.439179102579752,3.5326880613962808,36343.311848958336,21.53122901916504,15.90634791056315,27.084788004557293,0.735985646645228,46512.140625,14.173712730407715,9.875110944112143,18.769734382629395,6.254157702128093,29537.163411458332
Zenas Primitivo 2018,Italy,Puglia,La Bollina,3.6,100,9.26,2018,40.9842539,16.6210027,14.046948750813803,10.031496524810791,18.859900792439777,1.3537276188532512,39762.028645833336,25.770875930786133,20.68117332458496,31.315636952718098,0.4598566194375356,47506.18359375,15.53691577911377,11.928897857666016,20.268449147542317,1.9859856367111206,31741.6015625
Cuvée Confidence Côtes du Rhône Rouge 2017,France,Côtes-du-Rhône,Domaine Fond Croze,3.7,100,8.49,2017,44.7667285,4.8528701,10.935660044352213,6.383386770884196,15.613853136698404,2.6435124476750693,35759.16015625,21.319995880126953,16.223799387613933,26.089677810668945,1.3071685036023457,45703.990885416664,13.939260482788086,9.856254736582438,18.184086799621582,3.460215151309967,28916.270182291668
Shiraz 2018,Australia,South Eastern Australia,Barramundi,3.2,100,6.5,2018,-35.0085711,138.5726421,17.55381679534912,14.083457310994467,22.013993581136067,2.171469569206238,32574.501953125,11.131687800089518,8.61187998453776,14.320607821146647,7.420645435651143,27780.720052083332,16.878686269124348,13.268367131551107,21.528188705444336,2.8964515924453735,37395.58203125
Proprietor's Blend 2016,South Africa,Stellenbosch,Ernie Els,4.2,100,29.09,2016,-33.934444,18.869167,18.64541530609131,13.566442807515463,24.822930653889973,0.6188530474901199,35239.701822916664,11.477201779683432,7.130313555399577,16.385295550028484,3.590824286142985,28374.108072916668,16.615459124247234,10.990940729777018,22.51798375447591,1.0053046544392903,39921.876302083336
La Bienquerida 2016,Spain,Bierzo,Losada,4.3,100,41.58,2016,42.60645,-6.8097712,11.954733848571777,6.4102292855580645,17.4207124710083,2.3587098121643066,36478.587239583336,21.3989683787028,15.383705457051596,27.372917811075848,1.207204262415568,42891.052083333336,12.933322588602701,8.320050398508707,17.761590639750164,3.811218818028768,27631.587239583332
Fulgeo Negroamaro Salento 2016,Italy,Salento,San Donaci,4.0,100,12.9,2016,40.248604,15.190058,12.499164581298828,8.054333368937174,16.839547793070476,2.8238709370295205,38930.507161458336,22.80636151631673,17.84438641866048,27.58535385131836,1.50820791721344,46805.700520833336,15.882528305053711,12.144960085550943,19.807971318562824,4.62333341439565,30282.981770833332
Contraste Tinto 2015,Portugal,Douro,Conceito,3.4,100,9.9,2015,41.135684,-7.1166743,15.172475179036459,9.755897680918375,20.744787216186523,1.5437992612520854,36505.826171875,23.388495763142902,16.960808118184406,29.889070510864258,0.3746953358252843,45872.223958333336,17.925423622131348,13.876489321390787,22.52749252319336,3.2667741775512695,28325.275390625
Steiner 2013,Hungary,Sopron,Weninger,3.7,100,24.5,2013,47.6803063,16.5983457,11.726616541544596,6.384828011194865,16.69230079650879,0.9622221986452738,36981.21484375,21.206799189249676,16.155688603719074,25.794146219889324,2.8154122034708657,41069.963541666664,11.628635883331299,7.85050900777181,15.555724461873373,2.08767036596934,24892.73828125
Old Vines Primitivo 2015,Italy,Puglia,Azienda Agricola Morella,4.2,100,38.7,2015,40.9842539,16.6210027,13.011858304341635,8.843195279439291,17.256206512451172,2.5015769004821777,39045.369791666664,22.994782129923504,18.284683227539062,27.644234975179035,1.4181721309820812,46551.46484375,16.786274592081707,13.510023752848307,20.695632934570312,1.569749116897583,33091.4921875
Virtus Tannat 2013,Brazil,Serra Gaúcha,Monte Paschoal,2.9,100,6.77,2013,-29.1551147,-51.5153447,17.095651308695476,12.804625829060873,22.56304868062337,2.0421863396962485,32665.656901041668,13.125268618265787,9.229804833730062,18.3143212000529,3.230071465174357,25576.447265625,18.149089495340984,13.626901944478353,23.721363703409832,4.251326243082683,33721.452473958336
Kallista 2015,South Africa,Stellenbosch,Vriesenhof,4.3,100,26.25,2015,-33.934444,18.869167,17.535862922668457,12.499614715576172,23.4540958404541,2.4160573482513428,35188.431640625,11.372762044270834,6.642087618509929,16.675886789957683,4.432294050852458,31115.1953125,16.818519910176594,11.067929903666178,22.933216730753582,1.2290681699911754,41453.49609375
Badia a Passignano Gran Selezione Chianti Classico 2016,Italy,Chianti Classico,Antinori,4.2,1000,39.9,2016,43.3930219,11.3088538,12.139005661010742,6.587731043497722,17.29536501566569,2.4093549648920694,36072.223958333336,23.418012619018555,17.520366350809734,28.984291712443035,1.1445161600907643,46558.772135416664,13.961910883585611,9.842587312062582,18.345042546590168,3.2903583447138467,30113.500651041668
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2012,France,Saint-Émilion Grand Cru,Château Figeac,4.4,1000,174.49,2012,44.847147,-0.547337,15.315015157063803,9.749218940734863,20.89280351003011,0.8253763914108276,38956.161458333336,20.553326924641926,15.576261838277182,25.62735430399577,1.644982099533081,40971.397135416664,16.577229499816895,12.508447964986166,21.36452356974284,1.2780645688374836,29506.639973958332
Carlo V Il Rosso dell'Imperatore 2013,Italy,Veneto,Colli Vicentini,3.7,1000,15.9,2013,45.6476663,11.8665254,12.806857109069824,6.910489479700725,18.071152369181316,2.6163082321484885,37932.201822916664,23.672322591145832,17.66581153869629,28.91346549987793,2.0032259623209634,45958.489583333336,13.949431419372559,9.864718755086264,18.034718195597332,4.820107460021973,25585.65625
Pinot Noir 2016,United States,Monterey,District 7,3.6,1001,15.98,2016,36.2231079,-121.387742,14.55794588724772,8.584820906321207,22.382776896158855,0.4790681004524231,42381.307291666664,22.543521881103516,15.332258224487305,31.261737823486328,0.21326166143019995,46157.786458333336,17.931330998738606,12.284408728281656,25.733619054158527,0.6881720076004664,35826.410807291664
Marquis de Calon Saint-Estèphe 2015,France,Saint-Estèphe,Château Calon-Ségur,3.9,1001,43.28,2015,45.5925,0.6633333,11.566796938578287,7.413374741872151,15.959163665771484,2.5823655923207602,34316.430338541664,18.7653013865153,14.475919405619303,22.99986203511556,2.7180644273757935,41890.01953125,15.01198927561442,11.643392562866211,18.92188771565755,1.9132975339889526,28918.501953125
Hécula Monastrell 2017,Spain,Yecla,Castaño,3.3,1004,8.83,2017,38.6135956,-1.1157882,13.645417849222818,8.121188163757324,19.350453694661457,1.1203942497571309,39415.2890625,24.636336008707683,18.25708516438802,31.44249725341797,0.2439068108797073,46888.583333333336,16.975140889485676,12.609790166219076,21.995452562967937,1.4916487336158752,32428.175130208332
Berola 2015,Spain,Campo de Borja,Borsao,3.9,1006,14.52,2015,41.7865415,-1.5058323,13.175873438517252,7.5677809715271,18.94701099395752,1.1770968039830525,38228.106770833336,21.121679941813152,15.008516311645508,27.722029368082683,1.5777061382929485,45032.036458333336,16.450998942057293,11.335792064666748,21.80713653564453,2.033082445462545,32061.821614583332
Saint-Julien (Grand Cru Classé) 2010,France,Saint-Julien,Château Léoville Poyferré,4.4,1008,189.0,2010,47.4019947,5.1364639,11.218140920003256,6.5685873826344805,15.634016990661621,1.7913262049357097,34152.94921875,19.222174962361652,14.217799186706543,23.86804962158203,2.9322938919067383,42879.30078125,12.217676162719727,8.481741905212402,16.05414358774821,2.440573493639628,24887.9814453125
Pinot Noir Bourgogne 2017,France,Bourgogne,Faiveley,3.7,1009,15.9,2017,49.3555104,4.0681417,9.331942876180014,4.935675700505574,13.456087748209635,3.6076345443725586,30719.696614583332,18.61436716715495,14.173811912536621,22.75558598836263,1.7543368935585022,37318.412760416664,11.99272664388021,8.464958826700846,15.718722661336264,1.535125494003296,24368.405924479168
Vigna del Noce Barbera d'Asti 2007,Italy,Barbera d'Asti,Trinchero,4.1,101,76.9,2007,44.8524808,8.2414532,11.766363302866617,6.76016120115916,16.906272252400715,0.9330107569694519,34630.60546875,23.64222017923991,17.73562749226888,29.290305455525715,0.9127239982287089,46038.963541666664,14.685385386149088,10.914748668670654,18.953548749287922,3.357240150372187,25805.8828125
I Tratturi Rosso 2017,Italy,Salento,San Marzano,3.8,101,7.04,2017,40.248604,15.190058,12.708836237589518,8.341877937316895,16.922810236612957,4.055555502573649,38120.436197916664,21.858082453409832,17.21634070078532,26.28384844462077,0.9139068126678467,46116.079427083336,15.361099243164062,11.875354766845703,19.17791684468587,4.997814019521077,31171.383463541668
Château Pilet Bordeaux 2017,France,Bordeaux,J.Queyrens & Fils,3.6,101,6.5,2017,44.841225,-0.5800364,11.859426180521647,7.519430319468181,16.263068834940594,2.7047312259674072,34316.565104166664,21.001976013183594,15.68516476949056,26.171885172526043,0.7103942794104418,42212.934895833336,15.169612884521484,10.8144481976827,19.999986330668133,1.5713619987169902,29232.203776041668
Sancerre Rouge 2015,France,Sancerre,Comte Lafond,4.2,101,37.34,2015,47.3306906,2.8390454,10.314316431681315,5.562215248743693,15.070028305053711,1.6002866228421528,35792.702473958336,17.768352508544922,13.448827425638834,21.89814631144206,2.572007139523824,38669.65625,13.16689364115397,9.65544080734253,17.11789544423421,2.32161283493042,25813.287760416668
Shiraz 2016,Australia,McLaren Vale,Food Truck,3.5,101,8.67,2016,-35.2172617,138.5416998,15.438584963480631,12.957904815673828,18.324339548746746,1.380931889017423,32453.794270833332,11.164326349894205,9.377618153889975,13.295127232869467,1.5343011915683746,28269.90234375,15.737687746683756,12.437707901000977,19.496185302734375,0.4291397879521052,39255.346354166664
Ro-Rée Saint-Joseph 2018,France,Saint-Joseph,Louis Chèze,4.2,101,24.37,2018,49.5344534,-1.529802,10.518346468607584,7.150973002115886,13.863912264506022,2.2948387066523233,33335.961588541664,16.570911407470703,13.035811424255371,20.093427658081055,2.003620147705078,38631.247395833336,12.08325163523356,9.075435320536295,14.753266970316568,2.4149461587270102,21972.444010416668
Cabernet Sauvignon 2015,South Africa,Stellenbosch,Big Flower,4.0,101,16.5,2015,-33.934444,18.869167,17.535862922668457,12.499614715576172,23.4540958404541,2.4160573482513428,35188.431640625,11.372762044270834,6.642087618509929,16.675886789957683,4.432294050852458,31115.1953125,16.818519910176594,11.067929903666178,22.933216730753582,1.2290681699911754,41453.49609375
Cuvée Alienor Fronsac 2015,France,Fronsac,Château Mayne-Vieil,3.7,101,16.47,2015,42.9509183,0.6487221,10.680692036946615,6.06435497601827,15.513440450032553,3.6832617123921714,34466.679036458336,17.76822789510091,13.556828180948893,21.98410415649414,3.4000717798868814,39838.416666666664,14.546151161193848,10.231935660044352,19.440717061360676,3.059175491333008,30566.720052083332
Sabbie di Sopra al Bosco 2014,Italy,Terre del Volturno,Nanni Copé,3.8,101,31.96,2014,41.02317,13.92577,14.642902374267578,10.986883640289307,18.126328150431316,3.7440145015716553,37622.072916666664,23.883546193440754,19.328065236409504,28.018800099690754,0.5136559257904688,46397.329427083336,17.907500584920246,14.770127296447754,21.190019607543945,5.85365613301595,31305.973307291668
Roma Rosso 2018,Italy,Lazio,Poggio le Volpi,4.0,101,9.95,2018,41.9808038,12.7662312,14.917888641357422,8.900128841400146,21.280218760172527,1.4855913122495015,39845.436197916664,26.221431732177734,19.729196548461914,33.22966321309408,0.32720429946978885,47381.990885416664,15.448498407999674,10.550469557444254,20.5731938680013,3.1099640528361,31300.492838541668
Garnacha de Arrayán 2014,Spain,Castilla y León,Arrayán,3.7,101,21.9,2014,41.55005,-5.1387401,9.052032311757406,4.262544711430867,13.939408620198568,2.138136307398478,33969.37890625,21.16951560974121,13.934479713439941,28.109642664591473,0.2936200619054337,46449.903645833336,13.3697722752889,8.841200510660807,18.407725016276043,1.4386738240718842,31016.1171875
Cabernet Sauvignon 2018,Chile,Central Valley,Valdivieso,3.3,101,7.6,2018,-36.0,-72.0,13.689942677815756,8.86078151067098,19.99633725484212,1.9663440485795338,31906.193359375,7.384161790211995,3.88002880414327,12.114939371744791,5.471433798472087,22019.603515625,11.934695561726889,6.826462109883626,18.08805783589681,1.7585662603378296,36663.444010416664
Fronsac 2005,France,Fronsac,Château Villars,3.8,101,25.95,2005,42.9509183,0.6487221,9.065525849660238,4.775017976760864,13.339372634887695,3.72261651357015,33702.631510416664,19.16785430908203,14.528010686238607,23.74940808614095,2.2805734872817993,42852.56640625,12.410107294718424,8.321576913197836,16.963297526041668,2.77440869808197,29361.18359375
Cuvée Charles de Batz Madiran 2014,France,Madiran,Domaine Berthoumieu,3.7,101,14.09,2014,43.5502022,-0.0580853,11.067317962646484,6.81863260269165,15.556015968322754,3.9888171354929605,31428.123046875,20.562089920043945,15.537718137105307,25.72022755940755,2.3718638022740683,41785.662760416664,14.59157689412435,10.853811740875244,18.761876742045086,3.278136134147644,26557.268229166668
Stony Terrace Cabernet Sauvignon 2016,United States,Napa Valley,Rutherford Wine Company,3.8,101,18.03,2016,38.8484702,-94.413093,13.119664986928305,8.582026958465576,18.911489486694336,3.4516847133636475,31376.412109375,24.68296241760254,20.518962224324543,29.680933634440105,3.330107490221659,39436.536458333336,15.96377976735433,12.11410633722941,20.6953067779541,2.6907885471979776,29491.296875
12 e Mezzo Puglia Primitivo Organic Wine 2016,Italy,Puglia,Varvaglione,3.9,101,9.4,2016,40.9842539,16.6210027,13.593674977620443,9.23249626159668,17.914647738138836,1.9714695016543071,37800.745442708336,24.52906862894694,19.514270146687824,29.41514714558919,1.210501790046692,47396.944010416664,16.951531410217285,13.273213704427084,21.185435612996418,2.3471325834592185,30110.658203125
El Abuelo Selección Edición Limitada 2013,Spain,Almansa,Bodegas Piqueras,4.2,101,10.95,2013,38.8682065,-1.0978627,13.53161907196045,7.356844584147136,19.914926528930664,1.0815053582191467,42087.973958333336,25.553701400756836,18.62218411763509,33.11283047993978,0.32121863464514416,46820.255208333336,15.590565999348959,11.278044859568277,20.550195058186848,2.082939068476359,30984.259114583332
Sangre de Toro Special Selection 2017,Spain,Catalunya,Torres,3.6,101,8.9,2017,41.8523094,1.5745043,9.651326179504395,3.9024894485870996,15.270661989847818,2.694444497426351,37959.921875,20.400792439778645,14.27209504445394,26.46279462178548,1.0218637983004253,47021.296875,12.798590024312338,8.180858929951986,17.630446751912434,3.0127956867218018,31465.626953125
Château Paul Mas Coteaux du Languedoc Clos des Mures 2018,France,Languedoc,Paul Mas,3.8,101,11.05,2018,43.6796869,1.3966515,13.542388916015625,8.288139661153158,19.145344416300457,2.790035843849182,35105.281901041664,22.47248077392578,17.608444849650066,27.81518300374349,1.809283177057902,37921.236979166664,13.687856356302897,9.449430465698242,18.574663480122883,1.1632616718610127,26909.650390625
Merlot 2018,France,Pays d'Oc,Les Jamelles,3.6,101,5.36,2018,43.604764,1.4540399,13.394906997680664,8.186907132466635,18.934899012247723,2.768924832344055,35450.902994791664,22.377317428588867,17.504845937093098,27.690669377644856,1.7183512846628826,38490.891927083336,13.498746395111084,9.271673997243246,18.344809850056965,1.2198566993077595,26977.379557291668
Roscaleto Barbera d'Alba 2015,Italy,Barbera d'Alba,Enzo Boglietti,3.9,101,31.18,2015,44.7712158,8.0435811,12.727250099182129,7.414831320444743,17.776140848795574,3.4307167530059814,34578.379557291664,20.978017171223957,16.421283721923828,25.43691062927246,2.338709811369578,41079.889322916664,14.456230163574219,11.116695404052734,18.15398947397868,3.639605760574341,23523.505859375
Barolo Cannubi 2014,Italy,Barolo,Giacomo Fenocchio,4.0,101,39.9,2014,44.6108408,7.9428448,9.87900686264038,5.418528608977795,14.302344957987467,5.992114702860515,28880.86328125,21.613802591959637,16.00994364420573,26.841557184855144,2.0028316577275596,45590.045572916664,13.445882638295494,9.813671747843424,17.32498009999593,3.193082571029663,22093.684244791668
Pauillac (Premier Grand Cru Classé) 2017,France,Pauillac,Château Mouton Rothschild,4.6,101,633.62,2017,45.1995626,-0.7484994,11.722421328226725,7.811059315999349,15.716543197631836,2.640430132548014,33290.651692708336,20.64685821533203,16.06317392985026,25.22177569071452,0.8421146844824156,41982.352864583336,14.881220499674479,11.058765729268393,19.085001945495605,1.655519684155782,29192.756510416668
Cabernet Sauvignon 2014,United States,Washington,Stimson Estate Cellars,3.3,101,8.29,2014,38.8950368,-77.0365427,11.883901913960775,6.991030469536781,17.605942726135254,2.595698912938436,33404.2421875,24.113468170166016,20.06158701578776,28.82660484313965,4.271147092183431,37750.381510416664,14.428847471872965,10.158575375874838,19.433557828267414,2.085663060347239,30145.555338541668
Côte-Rôtie Le Gallet Blanc 2017,France,Côte-Rôtie,Francois Villard,4.4,101,48.0,2017,44.7267925,-0.3900425,11.658261934916178,7.460693836212158,16.099617958068848,2.7047312259674072,34310.477213541664,20.94598134358724,15.77148183186849,26.124420801798504,0.7103942794104418,42207.768229166664,15.063252766927084,10.790640036265055,19.847915331522625,1.5713619987169902,29225.184244791668
Capatosta 2015,Italy,Toscana,Poggio Argentiera,3.8,101,19.9,2015,43.4586541,11.1389204,12.901816685994467,7.454741954803467,18.033560434977215,1.7127599318822224,37236.321614583336,21.819316864013672,16.52520751953125,26.723918279012043,2.6658424536387124,43679.643229166664,15.870610872904459,11.689007123311361,20.2668031056722,3.776236613591512,27200.600911458332
Constance Madiran 2015,France,Madiran,Domaine Berthoumieu,3.8,101,9.5,2015,43.5502022,-0.0580853,12.564650217692057,8.04583708445231,17.440425554911297,3.8867743015289307,34221.624348958336,19.90983772277832,15.392037391662598,24.709008534749348,2.1811110973358154,40425.00390625,16.639517148335774,12.178274154663086,21.655031204223633,1.942724068959554,30519.330078125
Oak Cask Malbec 2019,Argentina,Mendoza,Trapiche,3.7,1010,7.36,2019,-34.787093,-68.4381868,16.912457784016926,11.714128812154135,22.767981211344402,0.42204302549362177,34387.390625,8.199438571929932,2.4912796020507812,14.623268445332846,0.2387455180287361,29205.819661458332,17.420844713846844,11.303107579549154,23.9665470123291,1.151326169570287,39076.729166666664
Amancaya Malbec - Cabernet Sauvignon 2017,Argentina,Mendoza,Caro (Catena and Rothschild),4.0,1010,16.8,2017,-34.787093,-68.4381868,14.015356063842773,10.023231188456217,18.61020278930664,2.7470967769622803,23287.677083333332,7.993243217468262,2.2144498427708945,14.838715553283691,0.3137275899449984,29422.669921875,16.112093925476074,9.408679167429606,22.55204900105794,1.714193508028984,39988.776041666664
Laccento Ruché di Castagnole Monferrato 2017,Italy,Ruchè,Montalbera,4.0,1012,19.9,2017,45.6350879,10.494352,11.65669552485148,7.064333279927571,15.307773272196451,3.0148030519485474,36511.7109375,21.804126103719074,18.08218256632487,24.93168067932129,2.681863784790039,45451.944010416664,13.834417661031088,11.4391721089681,16.13797156016032,2.333261569341024,27334.971354166668
San Leonardo 2011,Italy,Vigneti delle Dolomiti,San Leonardo,4.3,1012,48.64,2011,46.38333,11.85,1.3077905575434368,-2.3942904472351074,4.950476427872975,4.107168475786845,34636.30859375,12.26512336730957,7.7110676765441895,16.81558354695638,7.234157721201579,41617.190104166664,2.8476534684499106,-0.510240375995636,6.517125149567922,6.171756426493327,24649.775716145832
Fausto Tannat 2015,Brazil,Serra Gaúcha,Pizzato,3.6,1012,11.35,2015,-29.1551147,-51.5153447,16.93174393971761,13.50769011179606,21.427995045979817,5.565089384714763,27594.178385416668,13.267916997273764,9.367259979248047,18.271434783935547,6.12680999437968,24913.903645833332,18.419581095377605,14.197278022766113,23.598676045735676,4.64824366569519,30874.49609375
Pauillac (Grand Cru Classé) 2007,France,Pauillac,Château Pichon Baron,4.4,1014,119.0,2007,45.1995626,-0.7484994,12.293667475382486,8.14908774693807,16.535181363423664,2.2461289962132773,34029.752604166664,21.41891098022461,16.842547098795574,25.881973266601562,1.5315412084261577,43773.72265625,16.3172550201416,12.811113039652506,20.517815907796223,2.750286857287089,28457.266276041668
Disciples 2016,United States,Napa Valley,The Crane Assembly,4.3,1014,53.61,2016,38.8484702,-94.413093,13.119664986928305,8.582026958465576,18.911489486694336,3.4516847133636475,31376.412109375,24.68296241760254,20.518962224324543,29.680933634440105,3.330107490221659,39436.536458333336,15.96377976735433,12.11410633722941,20.6953067779541,2.6907885471979776,29491.296875
Zinfandel 2015,United States,Mendocino County,Bonterra,3.6,1015,16.75,2015,39.3176491,-123.4126399,10.590102513631185,4.8391828536987305,17.628448168436687,3.21706086397171,37941.23828125,19.604269663492836,12.336190541585287,27.79633331298828,0.0247670236664513,46903.725260416664,13.654276529947916,8.492462317148844,20.52975591023763,2.7138710419336953,31998.0859375
Margaux 2010,France,Margaux,Château Labégorce,4.0,1016,40.95,2010,45.0463335,-0.6729117,12.695223172505697,8.578508853912354,17.125444412231445,2.520322601000468,34919.203776041664,21.02279535929362,16.38711102803548,25.800731023152668,1.140680968761444,43876.235677083336,15.687176704406738,12.176393826802572,19.765032450358074,2.3640860120455423,28336.878255208332
La Luna e i Falò Barbera d'Asti Superiore 2015,Italy,Barbera d'Asti,Vite Colte,3.8,1016,11.49,2015,44.8524808,8.2414532,13.02301279703776,7.703189849853516,18.05268923441569,3.306810220082601,35450.350911458336,21.12339464823405,16.542689323425293,25.585179646809895,3.058028737703959,41259.708333333336,14.414739926656088,11.087634404500326,18.070645332336426,3.9379930098851523,24103.382161458332
Ribera del Duero 2015,Spain,Ribera del Duero,Garmón,4.2,1017,38.8,2015,41.6657566,-3.6863295,11.185654322306315,5.421082337697347,16.94798183441162,1.277921160062154,37839.399088541664,20.40081787109375,13.434810002644857,26.933752695719402,0.583046610156695,46154.876302083336,14.91788101196289,9.850921154022217,20.264110565185547,1.6042652527491252,31243.179036458332
Les Jardins Rouge 2018,France,Faugères,Saint Antonin,3.8,102,7.95,2018,43.5648186,3.1901144,13.34119701385498,8.857021808624268,18.307666460673016,1.9502867857615154,38109.514973958336,22.45442072550456,17.74700355529785,27.7214838663737,0.7026881525913874,45771.6953125,13.937376976013184,10.199440797170004,18.435265858968098,2.4059497316678367,29715.362630208332
Nero d'Avola - Syrah 2018,Italy,Terre Siciliane,Roccaperciata,3.7,102,4.75,2018,42.83333,12.83333,10.693307558695475,4.006231149037679,16.70938523610433,1.9894982973734539,39602.078125,22.46411387125651,15.005531946818033,28.969994227091473,0.9702867070833842,47036.95703125,11.305813312530518,5.773005247116089,16.654420534769695,3.3380644718805947,30682.592447916668
La Bienquerida 2013,Spain,Bierzo,Losada,4.1,102,35.97,2013,42.60645,-6.8097712,11.247981389363607,5.999136130015056,16.329028447469074,4.142867048581441,34547.866536458336,18.935624440511067,13.423867225646973,24.422809600830078,1.6343010663986206,42112.630208333336,12.819469610850016,8.407971382141113,17.60349114735921,3.3139426708221436,27474.964192708332
Bonera 2018,Italy,Terre Siciliane,Mandrarossa,3.7,102,9.5,2018,42.83333,12.83333,10.693307558695475,4.006231149037679,16.70938523610433,1.9894982973734539,39602.078125,22.46411387125651,15.005531946818033,28.969994227091473,0.9702867070833842,47036.95703125,11.305813312530518,5.773005247116089,16.654420534769695,3.3380644718805947,30682.592447916668
Noi 4 Bolgheri 2016,Italy,Bolgheri,Tenuta dei Sette Cieli,4.0,102,23.5,2016,43.2340065,10.6179334,13.997708002726236,10.65572992960612,17.05875809987386,1.829247275988261,38319.115885416664,24.647520065307617,20.897145589192707,27.883310317993164,0.9384229203375679,46705.723958333336,16.82162634531657,14.329851468404135,19.43748601277669,2.712186276912689,31405.706380208332
