Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,lat,lng,Jan_tavg,Jan_tmin,Jan_tmax,Jan_prcp,Jan_tsun,Feb_tavg,Feb_tmin,Feb_tmax,Feb_prcp,Feb_tsun,Mar_tavg,Mar_tmin,Mar_tmax,Mar_prcp,Mar_tsun,Apr_tavg,Apr_tmin,Apr_tmax,Apr_prcp,Apr_tsun,May_tavg,May_tmin,May_tmax,May_prcp,May_tsun,Jun_tavg,Jun_tmin,Jun_tmax,Jun_prcp,Jun_tsun,Jul_tavg,Jul_tmin,Jul_tmax,Jul_prcp,Jul_tsun,Aug_tavg,Aug_tmin,Aug_tmax,Aug_prcp,Aug_tsun,Sep_tavg,Sep_tmin,Sep_tmax,Sep_prcp,Sep_tsun,Oct_tavg,Oct_tmin,Oct_tmax,Oct_prcp,Oct_tsun,Nov_tavg,Nov_tmin,Nov_tmax,Nov_prcp,Nov_tsun,Dec_tavg,Dec_tmin,Dec_tmax,Dec_prcp,Dec_tsun
Rosa 2019,Austria,Burgenland,Umathum,3.9,26,9.91,2019,47.5000001,16.4166666,3.168586015701294,0.8418387770652771,6.1257100105285645,1.4129031896591187,14439.4111328125,-1.8549643754959106,-4.4237141609191895,0.6316428780555725,2.403571605682373,14409.2451171875,2.3870670795440674,-1.3936450481414795,6.272484302520752,2.274193525314331,22528.31640625,14.52359676361084,10.177000045776367,19.38199806213379,1.0433332920074463,38369.5,17.191165924072266,13.145064353942871,21.136999130249023,3.548387050628662,40739.5859375,19.231861114501953,15.51866626739502,23.016998291015625,3.1533331871032715,40729.328125,21.299701690673828,17.32086944580078,25.432161331176758,2.0354838371276855,44859.25,22.569795608520508,18.27570915222168,27.06280517578125,1.9161289930343628,42825.43359375,17.0877628326416,13.540332794189453,21.280332565307617,2.9100000858306885,32712.5234375,12.962066650390625,9.677323341369629,17.08377456665039,2.177419424057007,27857.572265625,6.53790283203125,4.558666706085205,9.160333633422852,1.8299999237060547,15363.4267578125,2.4663684368133545,0.04829038307070732,5.395064830780029,1.329032301902771,14954.7041015625
Primer Rosé 2018,Spain,Rioja,Marqués de Murrieta,3.9,26,25.15,2018,42.3285528,-2.4674917,2.226959705352783,-0.7829193472862244,6.259016036987305,2.616128921508789,22805.22265625,5.810497283935547,1.603428602218628,10.29807186126709,2.267857313156128,24404.294921875,8.213519096374512,3.5977256298065186,13.755790710449219,1.8903225660324097,32047.25,9.404847145080566,3.7311666011810303,15.607832908630371,1.243333339691162,37909.2109375,14.77769947052002,8.962242126464844,20.759016036987305,2.9645161628723145,41149.5703125,18.30817985534668,13.19283390045166,24.297832489013672,2.003333330154419,41238.93359375,19.259418487548828,13.560628890991211,25.997726440429688,1.3548387289047241,40541.91796875,19.093828201293945,13.631596565246582,25.8509521484375,2.4645161628723145,37148.078125,14.172972679138184,9.626166343688965,19.456167221069336,1.18666672706604,33142.64453125,13.320642471313477,8.734823226928711,18.834823608398438,1.0096774101257324,28262.884765625,6.50373649597168,3.3494999408721924,10.529500007629395,2.2866668701171875,22621.00390625,3.9023630619049072,0.9493387341499329,6.952564239501953,2.6999998092651367,19170.23828125
Réserve Côtes du Rhône Rosé 2018,France,Côtes-du-Rhône,Famille Perrin,3.6,26,8.9,2018,44.7667285,4.8528701,1.1915349960327148,-1.796838641166687,4.988645076751709,0.9419354796409607,22013.919921875,7.778684139251709,3.2669284343719482,12.647285461425781,1.5571428537368774,24766.291015625,10.598187446594238,5.69187068939209,15.980581283569336,2.1903226375579834,32375.46484375,12.303277969360352,7.39633321762085,17.613000869750977,1.3933333158493042,39245.7578125,16.33730125427246,10.3563871383667,21.933805465698242,3.6709678173065186,41863.0390625,23.358972549438477,17.447999954223633,29.144664764404297,1.1633334159851074,47711.9453125,24.188039779663086,18.151548385620117,30.33219337463379,1.0032258033752441,46681.3828125,24.31438446044922,18.280580520629883,30.78380584716797,1.4096776247024536,41698.12109375,17.264041900634766,11.842999458312988,22.953001022338867,0.7233333587646484,35404.859375,14.827960014343262,10.024128913879395,20.39993667602539,0.33225807547569275,32690.43359375,7.5055694580078125,4.124666690826416,11.314666748046875,0.95333331823349,23251.9765625,4.401346683502197,1.078967809677124,7.130580425262451,2.5516130924224854,14052.4267578125
Rosé 2016,France,Pays d'Oc,Mas Janeil,3.6,26,3.7,2016,43.604764,1.4540399,5.271992206573486,1.9959838390350342,9.050822257995605,2.0129032135009766,18246.412109375,4.513178825378418,0.7104999423027039,8.455142974853516,3.4964282512664795,22633.58984375,9.574479103088379,5.733080863952637,13.652435302734375,2.5290322303771973,23403.841796875,13.392513275146484,8.148833274841309,18.855501174926758,3.073333501815796,37684.109375,16.515338897705078,11.787919998168945,21.152437210083008,1.0516129732131958,35385.58984375,21.607236862182617,16.01883316040039,26.833833694458008,1.5733333826065063,42055.76953125,24.545310974121094,19.018564224243164,30.189531326293945,1.1677420139312744,44546.94921875,22.33879280090332,17.218564987182617,27.729854583740234,3.3096776008605957,38507.390625,17.58126449584961,13.017167091369629,22.29050064086914,1.693333387374878,36579.8359375,14.350890159606934,10.347597122192383,18.971790313720703,0.8645160794258118,28188.857421875,11.566332817077637,8.058833122253418,15.810500144958496,1.8700000047683716,24499.84375,9.92259693145752,6.434693813323975,14.668564796447754,0.2290322482585907,25674.61328125
Rosé 2019,France,South West France,Mimbeau,3.7,26,7.45,2019,44.2582021,0.297966,8.865367889404297,6.186000347137451,11.884387969970703,3.161290407180786,13004.0576171875,4.377295017242432,0.5610000491142273,8.264571189880371,2.296428680419922,20498.220703125,8.859186172485352,5.139225959777832,13.227935791015625,2.522580623626709,25665.904296875,13.774125099182129,9.044333457946777,19.22100067138672,2.7366669178009033,32609.654296875,15.935730934143066,11.308581352233887,20.544063568115234,3.2419354915618896,31866.39453125,20.26565170288086,15.257665634155273,25.13433265686035,2.9733331203460693,41154.98046875,23.969533920288086,18.190837860107422,29.656967163085938,1.3354837894439697,47126.4765625,23.98035430908203,17.669870376586914,29.937612533569336,1.2129032611846924,41088.49609375,21.397804260253906,15.240999221801758,28.04599952697754,0.6600000262260437,38023.515625,14.957773208618164,10.650516510009766,20.04890251159668,2.6322579383850098,26478.197265625,10.332387924194336,6.906000137329102,14.645999908447266,1.559999942779541,22924.1328125,8.63902473449707,5.756968021392822,11.831160545349121,2.2387096881866455,13015.1298828125
Rosé 2018,Portugal,Douro Superior,CARM,3.7,26,9.55,2018,41.0912762,-6.8119369,4.369731426239014,-0.15137100219726562,9.898629188537598,0.8419355154037476,23698.2265625,8.303407669067383,3.9539284706115723,13.064642906188965,4.592857360839844,28295.23828125,9.846210479736328,4.608306407928467,15.797016143798828,1.3548386096954346,31197.51953125,14.308472633361816,7.5308332443237305,21.292499542236328,0.6066666841506958,42202.5703125,17.510522842407227,11.506692886352539,23.56314468383789,1.9870966672897339,40544.3203125,22.98000144958496,16.407499313354492,29.852500915527344,0.5266667008399963,46816.984375,23.521141052246094,16.403467178344727,30.993789672851562,0.14516128599643707,47315.77734375,23.37261962890625,16.492176055908203,30.772823333740234,0.33870968222618103,44875.23828125,19.305070877075195,12.92750072479248,26.384164810180664,0.04333333671092987,39429.99609375,17.90703010559082,11.611532211303711,25.04540252685547,0.48709675669670105,33583.7421875,9.315973281860352,4.577499866485596,15.294167518615723,1.0499999523162842,27279.93359375,5.980416774749756,1.921209692955017,10.67604923248291,2.4193549156188965,20880.89453125
Roseri Valtenesi Chiaretto Rosato 2019,Italy,Lombardia,Cà Maiol,3.9,26,9.3,2019,45.5703694,9.7732524,5.3239545822143555,2.169048547744751,9.225500106811523,1.3548387289047241,20410.2265625,3.3533272743225098,0.5487142205238342,6.843357086181641,1.9214285612106323,20578.546875,6.765755653381348,3.4125967025756836,10.296467781066895,6.980645179748535,19556.85546875,14.90070915222168,10.15049934387207,19.543832778930664,4.949999809265137,35544.48828125,17.6379337310791,13.646467208862305,21.699695587158203,6.5516133308410645,35946.14453125,21.609527587890625,17.368833541870117,25.588834762573242,2.740000009536743,44920.8125,24.201711654663086,19.414209365844727,28.696468353271484,4.612903118133545,45186.453125,24.91266441345215,20.406145095825195,29.552919387817383,4.293548107147217,41801.08203125,20.21272087097168,16.06216812133789,24.625499725341797,3.5433335304260254,37112.45703125,15.737933158874512,11.931951522827148,19.925500869750977,4.40645170211792,27151.08203125,9.884111404418945,7.547166347503662,12.698833465576172,4.569999694824219,15610.337890625,3.5925698280334473,-0.013209696859121323,8.275500297546387,0.5709677934646606,22343.060546875
Rosado 2019,Spain,Rioja,Marqués de Riscal,3.7,27,6.85,2019,42.3285528,-2.4674917,4.281126499176025,1.0864355564117432,7.967081069946289,4.261290073394775,19416.91015625,1.9075208902359009,-1.0019285678863525,5.028428554534912,4.382142543792725,16659.48046875,5.325413703918457,1.6686935424804688,9.810628890991211,3.119354724884033,29372.171875,9.576027870178223,5.127832889556885,14.604500770568848,4.260000228881836,32124.837890625,11.200817108154297,7.004177570343018,15.899338722229004,3.2612903118133545,32320.9453125,15.753527641296387,11.212833404541016,20.714500427246094,2.9700000286102295,39828.12109375,18.802364349365234,13.98804759979248,24.200950622558594,2.4193549156188965,44976.7265625,19.279916763305664,13.87353229522705,25.9574031829834,0.6290322542190552,42143.375,17.88172149658203,12.569499969482422,24.302833557128906,0.8100000619888306,39686.44921875,11.333613395690918,7.38804817199707,16.236434936523438,2.9193549156188965,26754.474609375,7.3588056564331055,3.9878334999084473,11.434499740600586,2.3600001335144043,21338.21875,6.147524356842041,2.9574031829833984,9.970306396484375,0.7096773982048035,22651.052734375
Altozano Tempranillo - Syrah Rosé 2018,Spain,Castilla,Finca Constancia,3.5,27,5.75,2018,40.4763551,-3.6800358,3.4514784812927246,-0.9701613187789917,9.270161628723145,0.7709677815437317,25988.2578125,7.145981788635254,2.8035714626312256,12.232142448425293,1.8357142210006714,24728.19921875,10.271370887756348,4.4556450843811035,16.9508056640625,1.0354838371276855,36082.62890625,14.501111030578613,7.421667098999023,21.68166732788086,1.0033334493637085,41093.26171875,18.470563888549805,11.7653226852417,25.024999618530273,1.4935483932495117,44674.88671875,25.189653396606445,18.04166603088379,32.03333282470703,0.6333333253860474,47296.9453125,25.66962242126465,18.11370849609375,32.79435348510742,1.274193525314331,46923.44921875,25.527284622192383,18.763710021972656,32.24919128417969,1.8838709592819214,43277.73046875,20.034374237060547,13.401666641235352,26.95833396911621,0.09333334118127823,39941.12890625,17.080442428588867,10.720161437988281,24.397579193115234,0.8903225660324097,33746.62890625,8.334096908569336,3.446666717529297,14.793333053588867,0.5099999904632568,28650.240234375,4.895228862762451,0.5120968222618103,10.258871078491211,0.9290322661399841,24066.236328125
Rosado 2018,Spain,Rioja,Campo Viejo,3.7,27,5.99,2018,42.3285528,-2.4674917,2.226959705352783,-0.7829193472862244,6.259016036987305,2.616128921508789,22805.22265625,5.810497283935547,1.603428602218628,10.29807186126709,2.267857313156128,24404.294921875,8.213519096374512,3.5977256298065186,13.755790710449219,1.8903225660324097,32047.25,9.404847145080566,3.7311666011810303,15.607832908630371,1.243333339691162,37909.2109375,14.77769947052002,8.962242126464844,20.759016036987305,2.9645161628723145,41149.5703125,18.30817985534668,13.19283390045166,24.297832489013672,2.003333330154419,41238.93359375,19.259418487548828,13.560628890991211,25.997726440429688,1.3548387289047241,40541.91796875,19.093828201293945,13.631596565246582,25.8509521484375,2.4645161628723145,37148.078125,14.172972679138184,9.626166343688965,19.456167221069336,1.18666672706604,33142.64453125,13.320642471313477,8.734823226928711,18.834823608398438,1.0096774101257324,28262.884765625,6.50373649597168,3.3494999408721924,10.529500007629395,2.2866668701171875,22621.00390625,3.9023630619049072,0.9493387341499329,6.952564239501953,2.6999998092651367,19170.23828125
Rosé 2017,Portugal,Douro,Cascas,3.6,27,6.24,2017,41.135684,-7.1166743,10.506892204284668,7.308370590209961,13.803531646728516,5.545161247253418,14969.3701171875,9.459126472473145,5.741741180419922,13.546914100646973,2.7448275089263916,24180.431640625,9.842577934265137,5.034177303314209,15.042242050170898,1.658064603805542,31121.072265625,12.985610961914062,8.307833671569824,17.527833938598633,4.923333168029785,34158.98828125,16.568115234375,11.57288646697998,21.363210678100586,3.406451463699341,38071.1796875,22.19220733642578,15.8211669921875,28.25950050354004,0.4466666579246521,46761.9375,27.593385696411133,20.287403106689453,34.66482162475586,0.1967741996049881,48782.58203125,27.17974281311035,20.09062957763672,34.31159973144531,0.22258064150810242,45562.703125,23.322553634643555,17.062833786010742,29.921167373657227,0.5533333420753479,38905.4453125,17.969995498657227,13.340629577636719,23.12933921813965,1.8903226852416992,29877.234375,11.396097183227539,7.707833290100098,15.434499740600586,2.580000162124634,20814.287109375,8.26119327545166,5.0196614265441895,12.379338264465332,1.0354838371276855,22279.62890625
Côté Rosé 2019,France,Languedoc-Roussillon,Domaine Lafage,3.8,27,6.81,2019,43.508482,2.34549,8.416584014892578,6.289903163909912,10.68022632598877,12.912903785705566,13158.95703125,3.7458245754241943,0.6591429114341736,6.8394999504089355,6.9285712242126465,17099.060546875,8.293935775756836,5.102806568145752,11.951193809509277,4.9193549156188965,26216.052734375,13.925333976745605,10.117000579833984,17.950334548950195,4.016666889190674,32381.9453125,15.165104866027832,11.778613090515137,18.52699851989746,6.525805950164795,27988.912109375,19.98172378540039,15.981999397277832,23.855335235595703,3.2933335304260254,39691.69140625,23.21920394897461,18.63506507873535,27.697969436645508,3.9419350624084473,45719.78515625,22.83620834350586,18.2221622467041,27.34796714782715,1.4419355392456055,39801.19921875,21.112695693969727,16.73200035095215,25.761999130249023,0.7666666507720947,37356.671875,14.678277969360352,11.556032180786133,17.799579620361328,7.022580146789551,25633.556640625,11.41693115234375,8.592000007629395,14.32699966430664,2.9700002670288086,22675.08984375,8.900588035583496,6.346354961395264,11.485064506530762,2.4258065223693848,16738.634765625
La Vie Rosé 2019,Germany,Pfalz,Dr. Von Bassermann-Jordan,3.8,27,13.69,2019,53.8156324,13.3702287,2.626978635787964,0.3742903470993042,4.701709270477295,2.638709783554077,10757.791015625,-1.5994998216629028,-4.476285457611084,1.63442862033844,0.5250000357627869,22679.888671875,0.2529866099357605,-3.346677541732788,3.7565484046936035,1.8129031658172607,19914.236328125,10.75938892364502,6.039666652679443,15.711333274841309,1.3533332347869873,36478.9921875,15.665487289428711,10.245258331298828,21.111387252807617,0.2774193584918976,46124.91796875,17.915569305419922,12.884665489196777,22.433000564575195,0.8733333349227905,45441.6171875,20.121267318725586,15.11461353302002,24.817838668823242,1.9387097358703613,44843.296875,20.386186599731445,15.696870803833008,25.07912826538086,1.067741870880127,41030.14453125,15.789250373840332,11.704666137695312,20.264667510986328,0.7066667079925537,31926.92578125,11.234774589538574,7.679128646850586,15.154935836791992,0.9419354796409607,24145.248046875,5.447305679321289,3.2663333415985107,7.869666576385498,0.6133333444595337,12822.21484375,4.166562080383301,2.4146127700805664,5.998484134674072,2.1999998092651367,5069.10107421875
il Fenicottero Toscana 2018,Italy,Toscana,Monte Guelfo,3.4,27,6.42,2018,43.4586541,11.1389204,4.057290077209473,0.41817745566368103,8.573016166687012,1.1193548440933228,24154.138671875,8.880077362060547,5.169214725494385,13.522786140441895,3.0214285850524902,24349.66796875,11.736390113830566,6.873016357421875,17.476242065429688,1.1548388004302979,33878.2578125,13.739542007446289,8.331833839416504,19.523500442504883,1.4866665601730347,40039.86328125,18.31757164001465,12.692371368408203,24.035921096801758,1.1258063316345215,44526.91015625,24.11947250366211,18.036832809448242,30.320165634155273,0.7399999499320984,47665.015625,25.119586944580078,18.929466247558594,31.505273818969727,0.6387096643447876,48290.48046875,26.554670333862305,20.389144897460938,33.49398422241211,0.5580645799636841,45108.4921875,18.680931091308594,14.671833038330078,23.320165634155273,6.226666450500488,36817.6875,15.889280319213867,10.921403884887695,22.102048873901367,0.2806451916694641,32480.044921875,10.089471817016602,6.448500156402588,14.540165901184082,2.919999837875366,23022.419921875,6.877988815307617,3.464951515197754,10.974629402160645,1.7774193286895752,18648.677734375
