Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,lat,lng,Jan_tavg,Jan_tmin,Jan_tmax,Jan_prcp,Jan_tsun,Feb_tavg,Feb_tmin,Feb_tmax,Feb_prcp,Feb_tsun,Mar_tavg,Mar_tmin,Mar_tmax,Mar_prcp,Mar_tsun,Apr_tavg,Apr_tmin,Apr_tmax,Apr_prcp,Apr_tsun,May_tavg,May_tmin,May_tmax,May_prcp,May_tsun,Jun_tavg,Jun_tmin,Jun_tmax,Jun_prcp,Jun_tsun,Jul_tavg,Jul_tmin,Jul_tmax,Jul_prcp,Jul_tsun,Aug_tavg,Aug_tmin,Aug_tmax,Aug_prcp,Aug_tsun,Sep_tavg,Sep_tmin,Sep_tmax,Sep_prcp,Sep_tsun,Oct_tavg,Oct_tmin,Oct_tmax,Oct_prcp,Oct_tsun,Nov_tavg,Nov_tmin,Nov_tmax,Nov_prcp,Nov_tsun,Dec_tavg,Dec_tmin,Dec_tmax,Dec_prcp,Dec_tsun
Moscato d'Asti 2019,Italy,Moscato d'Asti,Tenimenti Ca'Bianca,3.9,29,7.45,2019,42.83333,12.83333,4.508609771728516,-0.4247903525829315,9.89940357208252,2.0064516067504883,23746.189453125,1.4731813669204712,-3.54028582572937,6.152571201324463,3.778571605682373,20999.373046875,5.721848964691162,1.525209665298462,10.030048370361328,6.032258033752441,23185.755859375,12.249485969543457,5.791499614715576,18.208166122436523,1.9666668176651,36677.765625,14.86324691772461,9.531661033630371,19.755855560302734,4.051612854003906,39009.93359375,18.125389099121094,12.219833374023438,23.21649932861328,2.9000000953674316,46555.30859375,22.284887313842773,14.823596954345703,28.29779052734375,0.43225806951522827,48591.95703125,21.64436149597168,14.634886741638184,27.801015853881836,1.3451611995697021,43092.44140625,17.476707458496094,11.483166694641113,23.556499481201172,1.6466667652130127,36940.2734375,13.509819984436035,8.459080696105957,19.560691833496094,2.7838711738586426,30468.310546875,8.1705961227417,3.9664998054504395,13.258166313171387,4.973333358764648,19603.029296875,3.9105589389801025,-0.953822672367096,8.860692977905273,2.519354820251465,21134.154296875
San Carlo Moscato d'asti 2017,Italy,Moscato d'Asti,Montalbera,3.8,29,9.9,2017,42.83333,12.83333,4.457731246948242,1.4463064670562744,7.607596397399902,3.6741936206817627,19863.513671875,6.647727012634277,3.249810218811035,10.310155868530273,5.013793468475342,24411.044921875,6.4990620613098145,2.0124354362487793,11.252758026123047,2.932258129119873,31762.171875,12.247722625732422,7.20883321762085,17.125499725341797,2.9166667461395264,36392.66015625,13.421911239624023,8.36566162109375,17.917274475097656,4.358064651489258,42962.84375,17.979736328125,12.760499954223633,22.74216651916504,2.4633333683013916,43995.9765625,22.45880699157715,16.925338745117188,27.367273330688477,2.112903118133545,46107.2890625,21.18158721923828,15.767273902893066,26.60598373413086,1.0387098789215088,44154.92578125,17.277442932128906,12.290499687194824,22.54716682434082,1.5266667604446411,37035.35546875,12.665460586547852,8.73985481262207,17.04791831970215,3.7096774578094482,28395.47265625,8.175986289978027,4.55049991607666,12.263833999633789,3.0299997329711914,24220.833984375,4.057126045227051,0.08340321481227875,9.109210014343262,0.1645161211490631,25838.451171875
Jolie Extra Dry Spumante 2016,Italy,Sicilia,Feudi Branciforti dei Bordonaro,3.6,30,9.9,2016,37.587794,14.155048,7.374548435211182,3.323742151260376,12.257612228393555,1.9580645561218262,26454.33203125,6.551907539367676,3.2470715045928955,10.093500137329102,6.210713863372803,24097.06640625,9.227707862854004,4.752774238586426,13.84954833984375,3.567741870880127,31544.97265625,12.411833763122559,6.944333553314209,17.61433219909668,0.5000000596046448,41084.9375,18.03187370300293,11.970516204833984,23.759225845336914,2.1290318965911865,43278.109375,21.06968116760254,14.645999908447266,26.94766616821289,1.0666667222976685,47968.89453125,26.58368682861328,19.306001663208008,32.972129821777344,0.07096774131059647,47924.33984375,25.233083724975586,19.394710540771484,31.122129440307617,0.7516129016876221,43287.515625,22.073638916015625,16.867666244506836,27.5310001373291,1.6733334064483643,38017.21484375,17.303714752197266,13.165678024291992,22.046321868896484,2.6225807666778564,31657.287109375,12.690930366516113,8.656000137329102,17.584333419799805,0.8033332824707031,28109.994140625,8.723540306091309,4.25600004196167,14.415677070617676,0.016129031777381897,27437.955078125
Punto Rosa Millesimato 2016,Italy,Veneto,Val d'Oca,3.9,30,11.95,2016,45.6476663,11.8665254,3.365906000137329,-0.5611774325370789,7.751725673675537,0.9967741966247559,21806.501953125,4.661074638366699,0.6217142939567566,9.018142700195312,3.0321428775787354,22575.26171875,8.410932540893555,2.951725959777832,13.350111961364746,2.5,31672.408203125,12.214750289916992,6.07016658782959,17.44683265686035,1.3733333349227905,38671.50390625,17.287343978881836,12.154951095581055,21.654953002929688,2.6451613903045654,38823.68359375,21.300098419189453,15.331832885742188,25.903499603271484,3.119999885559082,47366.703125,25.81684684753418,20.203340530395508,30.62430763244629,1.3548387289047241,47520.29296875,24.265769958496094,18.116243362426758,29.57269287109375,1.3677419424057007,42584.4296875,18.30211067199707,13.82016658782959,22.538501739501953,2.7699999809265137,35285.875,13.28438663482666,9.522693634033203,17.308177947998047,4.467741966247559,25392.33984375,8.111416816711426,3.8601667881011963,13.151833534240723,0.45666664838790894,25904.587890625,4.266443729400635,0.6888225674629211,8.740435600280762,0.0,25072.62109375
Brut Rosé 2016,Germany,Baden,Griesel & Compagnie,4.0,30,31.0,2016,53.0023496,9.0820955,2.779357433319092,0.9050967693328857,4.611547946929932,3.019354820251465,7262.82373046875,2.3341457843780518,-0.3570000231266022,5.26800012588501,1.0642856359481812,16916.658203125,5.790513038635254,2.276064395904541,9.629290580749512,2.025806427001953,27332.546875,8.109110832214355,3.073000192642212,12.979666709899902,1.0133334398269653,36827.70703125,11.741118431091309,7.058322429656982,15.951870918273926,1.783871054649353,37881.07421875,15.202513694763184,10.431333541870117,19.213001251220703,1.6033333539962769,40044.48828125,18.17512321472168,14.092193603515625,22.053483963012695,3.6225805282592773,38011.85546875,19.247570037841797,14.769613265991211,23.716386795043945,4.812902927398682,34506.93359375,13.63063907623291,10.23466682434082,16.993000030517578,2.2666666507720947,25963.107421875,9.237153053283691,6.592193603515625,12.013160705566406,1.5741935968399048,14947.0009765625,8.416055679321289,6.249666213989258,10.564666748046875,3.7733333110809326,11852.4951171875,8.386883735656738,6.451870918273926,10.366387367248535,1.3483871221542358,9185.77734375
Brut 2010,Germany,Rheingau,Georg Breuer,3.7,30,35.9,2010,50.1339394,8.0701591,-2.2464113235473633,-4.724838733673096,0.7332257628440857,1.206451654434204,14131.65234375,0.6095386743545532,-1.9610713720321655,3.3639285564422607,1.8571428060531616,13251.646484375,3.926438093185425,0.3525806665420532,7.383225917816162,2.458064556121826,20744.44140625,11.430484771728516,6.236666679382324,16.066667556762695,1.9333335161209106,35329.484375,13.312996864318848,8.72354793548584,17.454195022583008,2.6677420139312744,34363.1171875,14.750347137451172,10.303333282470703,18.73499870300293,3.490000009536743,41160.0859375,17.70170783996582,13.520322799682617,21.821935653686523,2.596774101257324,42329.98828125,18.555805206298828,13.302580833435059,23.460643768310547,1.8612903356552124,38553.80078125,14.809930801391602,11.178333282470703,18.79166603088379,1.5633333921432495,26977.740234375,8.623480796813965,5.8025803565979,11.586451530456543,1.3806451559066772,18499.328125,6.969027519226074,4.631666660308838,9.308333396911621,3.303333282470703,9931.3642578125,0.48288992047309875,-2.0587096214294434,2.854193687438965,2.3516130447387695,10746.0595703125
Vintage Chardonnay 2007,Germany,Rheinhessen,Raumland,4.4,30,70.18,2007,49.9045181,8.2711082,-0.8251423835754395,-3.4881129264831543,2.4409193992614746,0.7645162343978882,17214.94140625,1.0801666975021362,-1.5757856369018555,4.28671407699585,1.3892858028411865,16567.09765625,3.0681371688842773,-0.49617743492126465,7.013500213623047,2.5774195194244385,24567.537109375,9.100375175476074,4.1551666259765625,13.550167083740234,1.4366666078567505,34621.50390625,14.312088966369629,9.682854652404785,18.486080169677734,2.4225804805755615,37030.28125,18.100236892700195,12.255167007446289,22.833499908447266,1.3133333921432495,47268.91015625,24.54239845275879,18.64737319946289,29.907047271728516,0.9548386931419373,49122.00390625,16.883460998535156,13.15382194519043,20.91511344909668,3.480645179748535,37344.90234375,18.33454132080078,13.520166397094727,23.271833419799805,1.590000033378601,31922.451171875,13.28561019897461,9.768338203430176,17.12317657470703,2.525806188583374,23576.916015625,8.050374984741211,5.101832866668701,10.88516616821289,1.4666666984558105,13218.4384765625,4.621631622314453,2.152209520339966,7.2312421798706055,0.9967741966247559,12562.0927734375
Méthode Cap Classique 2013,South Africa,Stellenbosch,Thelema,3.8,31,21.9,2013,-33.934444,18.869167,23.736207962036133,17.62653160095215,30.237821578979492,0.6096774339675903,46658.13671875,21.55281639099121,16.019912719726562,28.052671432495117,0.38275864720344543,43476.0546875,21.61685562133789,16.150724411010742,27.992660522460938,1.077419400215149,40206.53515625,17.156042098999023,12.052499771118164,23.27583122253418,3.190000057220459,33922.94140625,13.288426399230957,8.594273567199707,18.52814483642578,1.6064517498016357,31312.7734375,11.523749351501465,7.300833225250244,16.36083221435547,4.7166666984558105,27603.69140625,10.548508644104004,6.263628959655762,15.076532363891602,3.7677416801452637,28897.30859375,9.959126472473145,5.247499942779541,14.52008056640625,5.532258033752441,32683.845703125,12.407291412353516,7.195833206176758,17.614166259765625,2.9033334255218506,35427.62109375,14.923373222351074,10.157176971435547,19.829757690429688,1.5258065462112427,40534.625,18.382568359375,12.504166603088379,24.77750015258789,0.60999995470047,45095.64453125,23.273239135742188,17.241046905517578,29.803951263427734,0.10322580486536026,46949.41796875
Brachetto Piemonte 2018,Italy,Piemonte,Borgo Maragliano,4.2,31,9.9,2018,45.060735,7.923549,0.06292745471000671,-3.669532299041748,4.983693599700928,0.32580646872520447,22693.947265625,4.827728748321533,1.1505714654922485,9.213071823120117,2.0821428298950195,17563.34375,9.874485969543457,4.541758060455322,15.741758346557617,1.9129031896591187,31299.484375,12.216096878051758,6.441166877746582,17.79450035095215,2.4766666889190674,36381.109375,16.619646072387695,10.851435661315918,21.896596908569336,1.9645161628723145,38776.04296875,22.425750732421875,17.136167526245117,28.167835235595703,4.090000152587891,44360.8671875,23.682416915893555,17.965951919555664,29.76595115661621,1.4612902402877808,46526.03125,24.59935188293457,19.080467224121094,30.599821090698242,2.364516258239746,42894.78515625,17.142972946166992,12.384499549865723,22.80950164794922,1.1033332347869873,34448.5546875,14.687724113464355,9.32079029083252,20.974016189575195,0.03225806728005409,31250.716796875,6.51526403427124,2.4795000553131104,11.49283218383789,1.7066667079925537,21322.458984375,0.5485457181930542,-3.392112970352173,5.825628757476807,1.7580645084381104,21270.01171875
Rosé Brut 2015,Germany,Rheingau,Schloss Vaux,3.6,31,25.0,2015,50.1339394,8.0701591,2.8728091716766357,0.5848387479782104,5.126773834228516,1.7806451320648193,10571.017578125,3.618467330932617,0.33178573846817017,6.810357093811035,1.707142949104309,15873.0009765625,6.720927715301514,1.7138710021972656,11.779999732971191,0.41612905263900757,28824.984375,11.16006851196289,6.37666654586792,15.488332748413086,1.2200000286102295,36521.83984375,12.394852638244629,8.152581214904785,16.229999542236328,2.6451613903045654,35825.85546875,16.41902732849121,11.476666450500488,20.84833335876465,0.9200000166893005,46713.5703125,18.80668067932129,14.426774024963379,22.984838485717773,5.383871078491211,39675.0390625,15.596598625183105,11.68483829498291,19.409032821655273,4.012903213500977,37404.875,14.71097183227539,11.085000038146973,18.42999839782715,0.7133333683013916,25156.96875,11.620121002197266,8.288064002990723,14.9445161819458,2.612903118133545,17560.390625,6.060694217681885,3.7783331871032715,8.470000267028809,1.9833333492279053,9331.6064453125,2.2074193954467773,0.27032262086868286,3.830000162124634,2.361290216445923,6481.3134765625
Blanc de Blancs Brut Champagne 2014,France,Champagne,Deutz,4.4,32,72.0,2014,45.831944,-0.906667,6.340728282928467,3.742274045944214,8.914855003356934,3.6258065700531006,15634.341796875,5.247731685638428,1.7901427745819092,8.875856399536133,2.5,25483.45703125,8.09664249420166,4.164854526519775,12.450338363647461,1.5935484170913696,30872.271484375,10.862166404724121,6.6471662521362305,14.998833656311035,2.4733331203460693,34811.49609375,12.497651100158691,8.666467666625977,15.977757453918457,2.6516127586364746,36556.64453125,16.8118896484375,12.605500221252441,20.585500717163086,2.5333333015441895,36920.38671875,23.094762802124023,18.040660858154297,27.798725128173828,2.138709783554077,46489.5,20.44435691833496,15.469693183898926,25.28904914855957,0.6387096643447876,45393.0546875,18.542654037475586,14.188833236694336,23.132165908813477,1.5666667222976685,32378.73828125,15.515460968017578,12.12937068939209,19.02775764465332,2.3516130447387695,25626.720703125,9.12994384765625,6.507166385650635,11.67216682434082,3.326666831970215,20351.267578125,6.882596969604492,4.042273998260498,10.429370880126953,2.5516128540039062,20485.083984375
Izar-Leku Hondarrabi Zuri 2016,Spain,Getariako Txakolina,Artadi,3.9,32,27.1,2016,40.0,-4.0,4.400241851806641,-0.528790295124054,9.75185489654541,0.7967742085456848,29201.658203125,5.9875593185424805,1.791428565979004,10.68071460723877,0.9607142806053162,30830.232421875,10.8021240234375,5.076048374176025,16.887338638305664,1.7580645084381104,34187.8828125,14.32507038116455,8.31916618347168,20.330833435058594,0.9433333277702332,39586.35546875,20.498964309692383,13.129274368286133,27.29540252685547,0.05483870953321457,45790.6171875,24.416528701782227,17.414165496826172,30.509166717529297,1.096666693687439,48036.30078125,29.92557716369629,22.443790435791016,36.564762115478516,0.09354838728904724,48186.2890625,26.477998733520508,19.798629760742188,32.66798400878906,0.27419355511665344,44117.46875,20.758472442626953,14.509166717529297,26.59749984741211,0.6166666746139526,38458.3359375,16.02692222595215,11.5115327835083,20.79378890991211,1.6677420139312744,31180.6328125,11.093056678771973,6.015832901000977,16.69416618347168,1.149999976158142,29895.27734375,8.108306884765625,3.293790340423584,13.934113502502441,0.10322580486536026,24755.994140625
Vecchia Modena Premium Mention Honorable 2019,Italy,Lambrusco di Sorbara,Cleto Chiarli,3.8,32,9.65,2019,44.753007,11.009671,5.478534698486328,1.9486289024353027,9.832499504089355,0.8354837894439697,20116.603515625,2.9516963958740234,-0.4960714280605316,6.7592854499816895,4.575000286102295,16000.232421875,6.603400230407715,2.3308870792388916,11.200242042541504,3.887097120285034,23819.2421875,15.112014770507812,9.414167404174805,21.12416648864746,1.4566667079925537,36848.48828125,18.371479034423828,14.109919548034668,23.050241470336914,4.216128826141357,36967.09375,22.715139389038086,17.370832443237305,27.897499084472656,1.8300000429153442,45932.91015625,26.06999969482422,20.56314468383789,31.54378890991211,1.3677419424057007,46283.48828125,25.704608917236328,20.221208572387695,31.451854705810547,1.7935484647750854,42499.0390625,21.05006980895996,16.190832138061523,26.58249855041504,1.2366665601730347,37304.1015625,15.844597816467285,11.605080604553223,21.0083065032959,4.193548202514648,26763.654296875,10.378402709960938,7.7108330726623535,13.727499008178711,2.5966668128967285,17696.716796875,3.5084407329559326,0.09862904995679855,7.776048183441162,0.7419354915618896,19153.6328125
Donna Cora 2014,Italy,Franciacorta,Montenisa,4.0,33,36.5,2014,45.5891866,10.076411,2.9584407806396484,-0.407419353723526,6.313548564910889,2.6903223991394043,17575.509765625,2.1198513507843018,-2.0353572368621826,5.950356960296631,2.3607141971588135,25702.119140625,5.79782247543335,1.5409677028656006,9.649031639099121,5.27419376373291,23016.76171875,11.724514961242676,6.926666736602783,15.746667861938477,4.956666469573975,28566.95703125,13.964489936828613,8.765161514282227,18.115161895751953,6.509677410125732,38239.359375,18.88625144958496,13.311666488647461,23.171667098999023,2.7266666889190674,47764.51953125,22.912944793701172,17.17645263671875,27.50225830078125,1.3903225660324097,47532.6171875,22.97410011291504,17.72161293029785,27.53774070739746,4.167741775512695,42056.5234375,18.61833381652832,14.510000228881836,22.190000534057617,2.0899999141693115,35275.08984375,14.18639850616455,11.566774368286133,16.79258155822754,5.974193572998047,20460.130859375,8.55756950378418,5.50499963760376,11.416666984558105,3.4666666984558105,18367.3203125,4.7458062171936035,1.1683871746063232,8.503870964050293,2.59354829788208,19598.7421875
